manufacturer_name,model_name,production_start_date,production_end_date,recall_start_date,affected_count,recall_reason,vehicle_type
메르세데스 벤츠,GLC 300 4MATIC,2016-06-07,2019-03-16,2022-04-08,12,"비상 통신 시스템(eCall)을 위한 통신 모듈 소프트웨어가 사양에 맞지 않아 차량 충돌로 인한 통신 모듈의 전원 공급이 일시적으로 중단된 경우, 차량 위치가 잘못 전송 될 수 있습니다.",SUV
메르세데스 벤츠,AMG GLE 43 4MATIC,2017-08-20,2017-08-30,2022-04-08,2,"비상 통신 시스템(eCall)을 위한 통신 모듈 소프트웨어가 사양에 맞지 않아 차량 충돌로 인한 통신 모듈의 전원 공급이 일시적으로 중단된 경우, 차량 위치가 잘못 전송 될 수 있습니다.",SUV
메르세데스 벤츠,EQC 400 4MATIC,2019-08-26,2019-12-06,2022-04-08,5,"비상 통신 시스템(eCall)을 위한 통신 모듈 소프트웨어가 사양에 맞지 않아 차량 충돌로 인한 통신 모듈의 전원 공급이 일시적으로 중단된 경우, 차량 위치가 잘못 전송 될 수 있습니다.",SUV
현대자동차,GV80(JX1),2019-12-31,2022-03-25,2022-04-11,64013,타이어공기압경고장치의 경고등 점등을 위한 소프트웨어 설정값 오류로 주행중 타이어 압력 저하시 경고등이 점등되지 않는 타이어공기압경고장치의 안전기준을 만족하지 못하는 결함,SUV
BMW,BMW X5 xDrive30d xLine,2018-08-21,2020-06-29,2022-04-15,24,당사의 문서번호 『BGK-2022-A61-027』로 제출한 엔진 컨트롤유닛(DDE) 시정조치계획보고 『2022RIV063』와 관련하여 BMW 독일 본사로부터 추가 대상 차량을 전달 받아 추가 보고 드립니다. 엔진 컨트롤 유닛 (DDE)의 진단 관련 소프트웨어의 오류가 있는 것을 확인하였습니다.,SUV
BMW,BMW X7 xDrive30d Design Pure Excellence,2018-12-21,2020-06-22,2022-04-15,9,당사의 문서번호 『BGK-2022-A61-027』로 제출한 엔진 컨트롤유닛(DDE) 시정조치계획보고 『2022RIV063』와 관련하여 BMW 독일 본사로부터 추가 대상 차량을 전달 받아 추가 보고 드립니다. 엔진 컨트롤 유닛 (DDE)의 진단 관련 소프트웨어의 오류가 있는 것을 확인하였습니다.,SUV
혼다코리아,ODYSSEY,2017-06-19,2022-03-09,2022-04-18,3118,"파워윈도우 마스터스위치 사양 오류로 인해 윈도우 조작 시 안전에 영향을 끼칠 가능성이 있음. 해당 결함은 FMVSS 118조 S4의 (d), (e), S5, S5.1, S8.1의(b) 조건을 충족시키지 못함.",MPV/미니밴
혼다코리아,CR-V,2016-08-24,2020-07-30,2022-04-18,2108,"파워윈도우 마스터스위치 사양 오류로 인해 윈도우 조작 시 안전에 영향을 끼칠 가능성이 있음. 해당 결함은 FMVSS 118조 S4의 (d), (e), S5, S5.1, S8.1의(b) 조건을 충족시키지 못함.",SUV
혼다코리아,CR-V HEV,2020-11-09,2022-01-20,2022-04-18,1291,"파워윈도우 마스터스위치 사양 오류로 인해 윈도우 조작 시 안전에 영향을 끼칠 가능성이 있음. 해당 결함은 FMVSS 118조 S4의 (d), (e), S5, S5.1, S8.1의(b) 조건을 충족시키지 못함.",SUV
포드,2013-2017년식 Explorer,2012-09-05,2017-09-30,2022-04-20,19733,"일부 2013-2017년식 Explorer 차량은 후륜 서스펜션 토 링크의 강성 부족으로 인하여 토 링크의 바깥쪽 부분에 손상이 발생될 가능성이 있는 것으로 확인되었습니다. *예정되었던 2022년 1월보다 실시 공지가 지연된 사유: 지연 사유는 리콜에 필요한 토 링크 부품의 확보였습니다. 해당 리콜은 전 세계적으로 대략 78만 5천 대의 차량이 해당되었기에 충분한 물량을 확보하는데 예상보다 긴 시간이 필요하였습니다. 2022년 2월에 미국 본사에 충분한 물량이 확보되었으며, 한국이 속해있는 지역에는 2022년 3월에서야 충분한 물량이 확보되었습니다. 그리하여 바로 초도 물량을 긴급 주문(FedEx, 약 2주 소요)으로 주문하였지만 무게로 인하여 긴급 주문이 불가하여 그다음 빠른 항공 주문(약 한 달 소요)으로 실시하였으며 3월 말에 일부 초도 물량이 한국에 도착하였고 나머지 일부 초도 물량은 4월 1일 도착 예정중에 있습니다. 위와 같은 사유들로 인하여 실시에 지연이 발생하게 되었습니다.",SUV
포드,2022년식 Explorer,2022-01-04,2022-01-05,2022-04-20,28,일부 2022년식 Explorer 및 Aviator 차량은 연료 주입구로 연결되는 환기(vent) 튜브가 분리되며 연료가 누출되어 FMVSS(연방 자동차 안전 표준) No. 301 연료 시스템 누출(Fuel System Integrity)에 지정된 요구 사항을 준수하지 못하였습니다. *대상대수 35대 모두 미판매 차량입니다.,SUV
메르세데스 벤츠,GLE 300 d 4MATIC,2018-07-24,2019-11-18,2022-04-29,991,냉각수 펌프를 제어하는 엔진 컨트롤 유닛의 소프트웨어 오류로 인해 냉각수 펌프내 진공 시스템과 냉각수 라인 사이의 실링(sealing)에 응력이 증가되어 냉각수 누수가 발생될 수 있습니다. 이러한 경우 냉각수 펌프 또는 배기 재순환 밸브의 전기 스위치 밸브에 냉각수가 유입될 수 있습니다.,SUV
메르세데스 벤츠,GLE 400 d 4MATIC,2019-10-24,2021-07-02,2022-04-29,34,냉각수 펌프를 제어하는 엔진 컨트롤 유닛의 소프트웨어 오류로 인해 냉각수 펌프내 진공 시스템과 냉각수 라인 사이의 실링(sealing)에 응력이 증가되어 냉각수 누수가 발생될 수 있습니다. 이러한 경우 냉각수 펌프 또는 배기 재순환 밸브의 전기 스위치 밸브에 냉각수가 유입될 수 있습니다.,SUV
메르세데스 벤츠,GLS 400 d 4MATIC,2019-11-19,2021-08-12,2022-04-29,11,냉각수 펌프를 제어하는 엔진 컨트롤 유닛의 소프트웨어 오류로 인해 냉각수 펌프내 진공 시스템과 냉각수 라인 사이의 실링(sealing)에 응력이 증가되어 냉각수 누수가 발생될 수 있습니다. 이러한 경우 냉각수 펌프 또는 배기 재순환 밸브의 전기 스위치 밸브에 냉각수가 유입될 수 있습니다.,SUV
토요타,토요타 시에나 하이브리드 2WD,2020-03-09,2022-02-12,2022-05-12,1271,"브레이크 작동 제어장치(브레이크 액츄에이터 ECU) 소프트웨어 오류로, VSC(자동차 안전성 제어장치) OFF 상태에서 브레이크 페달을 밟은 채 시동 정지 후 재시동을 하면 VSC가 ON 상태로 복귀하지 않을 가능성이 있으며, 이 경우「자동차 및 자동차부품의 성능과 기준에 관한 규칙」제90조의2의 규정을 만족하지 않을 수 있음.",MPV/미니밴
토요타,토요타 시에나 하이브리드 AWD,2020-03-04,2022-02-12,2022-05-12,518,"브레이크 작동 제어장치(브레이크 액츄에이터 ECU) 소프트웨어 오류로, VSC(자동차 안전성 제어장치) OFF 상태에서 브레이크 페달을 밟은 채 시동 정지 후 재시동을 하면 VSC가 ON 상태로 복귀하지 않을 가능성이 있으며, 이 경우「자동차 및 자동차부품의 성능과 기준에 관한 규칙」제90조의2의 규정을 만족하지 않을 수 있음.",MPV/미니밴
현대자동차,ELECTRIFIED GV70 (JK1 EV),2022-02-11,2022-05-03,2022-05-19,594,전자식변속제어장치(SCU) 로직 미흡으로 인해 경사로 주차 중 변속장치의 주차유지(P단)가 해제되면서 차량 전/후방 밀림,SUV
메르세데스 벤츠,GLE 300 d 4MATIC,2021-01-27,2021-10-08,2022-05-20,2,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,GLE 450 4MATIC,2019-02-15,2021-09-14,2022-05-20,775,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,Mercedes-AMG GLE 53 4MATIC+,2020-03-03,2021-08-28,2022-05-20,61,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,GLE 400 d 4MATIC,2019-07-23,2019-08-05,2022-05-20,4,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,Mercedes-AMG GLE 53 4MATIC+ Coupe,2019-11-01,2021-10-22,2022-05-20,111,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,Mercedes-AMG GLE 63 S 4MATIC+,2019-11-04,2021-08-09,2022-05-20,15,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,GLS 400 d 4MATIC,2019-04-11,2021-08-12,2022-05-20,3,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,GLS 580 4MATIC,2019-06-24,2021-10-27,2022-05-20,201,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,Maybach GLS 600 4MATIC,2020-11-20,2021-09-15,2022-05-20,24,조수석 시트 아래의 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.,SUV
메르세데스 벤츠,GLE 300 d 4MATIC,2019-06-04,2019-11-02,2022-05-20,180,"후방 SAM(Signal Acquisition and actuation Module) 컨트롤 유닛1 내의 회로 기판 조립 오류로 인하여 후진 기어 작동 이후 뒤 좌측 후퇴등이 점등된 상태로 유지될 수 있습니다. 1 SAM 컨트롤 유닛: 센서, 스위치 및 컨트롤로부터 데이터를 수신하고, 이를 전송하여 구성 요소(components)를 작동하며, 시스템을 모니터링하는 모듈",SUV
메르세데스 벤츠,GLE 450 4MATIC,2019-05-16,2019-11-14,2022-05-20,878,"후방 SAM(Signal Acquisition and actuation Module) 컨트롤 유닛1 내의 회로 기판 조립 오류로 인하여 후진 기어 작동 이후 뒤 좌측 후퇴등이 점등된 상태로 유지될 수 있습니다. 1 SAM 컨트롤 유닛: 센서, 스위치 및 컨트롤로부터 데이터를 수신하고, 이를 전송하여 구성 요소(components)를 작동하며, 시스템을 모니터링하는 모듈",SUV
메르세데스 벤츠,GLC 300 e 4MATIC Coupe,2021-06-01,2021-06-10,2022-05-20,10,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,Mercedes-AMG GLC 43 4MATIC,2021-06-01,2021-06-07,2022-05-20,4,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,GLC 300 4MATIC,2021-06-01,2021-06-01,2022-05-20,3,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,Mercedes-AMG GLC 63 S 4MATIC,2021-06-01,2021-06-01,2022-05-20,1,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,GLC 220 d 4MATIC,2021-06-02,2021-06-03,2022-05-20,2,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,GLC 300 e 4MATIC,2021-06-01,2021-06-10,2022-05-20,7,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,GLC 300 4MATIC,2021-06-28,2021-06-28,2022-05-20,1,전조등의 전기 커넥터 하우징에 실링(sealing) 마개가 제대로 장착되지 않아 습기가 유입될 수 있습니다. 이로 인해 전기 커넥터가 손상될 수 있습니다.,SUV
메르세데스 벤츠,ML 280 CDI 4MATIC,2006-04-18,2010-09-20,2022-05-20,818,"브레이크 진공펌프 하우징의 결합 부위에 장착되어 있는 고무 밴드(elastic band) 아래로 습기가 침투하여 브레이크 진공펌프 하우징의 결합 부위가 부식될 수 있습니다. 그리고, 장기간 습기 유입과 부식이 진행될 경우 브레이크 진공펌프에서 진공압의 누출(leakage)이 발생될 수 있습니다.",SUV
메르세데스 벤츠,ML 300 CDI 4MATIC BlueEFFICIENCY,2010-08-05,2011-05-06,2022-05-20,294,"브레이크 진공펌프 하우징의 결합 부위에 장착되어 있는 고무 밴드(elastic band) 아래로 습기가 침투하여 브레이크 진공펌프 하우징의 결합 부위가 부식될 수 있습니다. 그리고, 장기간 습기 유입과 부식이 진행될 경우 브레이크 진공펌프에서 진공압의 누출(leakage)이 발생될 수 있습니다.",SUV
메르세데스 벤츠,ML 350 BLUETEC 4MATIC,2018-12-10,2011-04-12,2022-05-20,7,"브레이크 진공펌프 하우징의 결합 부위에 장착되어 있는 고무 밴드(elastic band) 아래로 습기가 침투하여 브레이크 진공펌프 하우징의 결합 부위가 부식될 수 있습니다. 그리고, 장기간 습기 유입과 부식이 진행될 경우 브레이크 진공펌프에서 진공압의 누출(leakage)이 발생될 수 있습니다.",SUV
메르세데스 벤츠,ML 350,2009-05-05,2011-05-12,2022-05-20,5,"브레이크 진공펌프 하우징의 결합 부위에 장착되어 있는 고무 밴드(elastic band) 아래로 습기가 침투하여 브레이크 진공펌프 하우징의 결합 부위가 부식될 수 있습니다. 그리고, 장기간 습기 유입과 부식이 진행될 경우 브레이크 진공펌프에서 진공압의 누출(leakage)이 발생될 수 있습니다.",SUV
메르세데스 벤츠,ML 350 4MATIC,2005-02-20,2011-06-01,2022-05-20,642,"브레이크 진공펌프 하우징의 결합 부위에 장착되어 있는 고무 밴드(elastic band) 아래로 습기가 침투하여 브레이크 진공펌프 하우징의 결합 부위가 부식될 수 있습니다. 그리고, 장기간 습기 유입과 부식이 진행될 경우 브레이크 진공펌프에서 진공압의 누출(leakage)이 발생될 수 있습니다.",SUV
르노코리아,XM3,2019-12-17,2020-12-21,2022-06-02,26186,XM3 TCe260과 CAPTUR TCe260 차량에 장착된 연료 펌프 내부 구성품인 임펠러의 마찰이나 손상으로 인해 엔진으로의 연료 공급량이 감소하거나 연료 공급이 불가한 경우가 발생할 가능성이 확인됨. * 임펠러 : 모터와 결합되어 회전하는 부분으로 날개의 형상과 원심력을 이용하여 액체 상태인 연료에 운동에너지를 전달하여 일정한 압력으로 연료 탱크에서 엔진으로 연료를 공급하는 역할을 하는 연료 펌프의 핵심 부품임,SUV
르노코리아,CAPTUR,2019-12-23,2021-01-21,2022-06-02,2706,XM3 TCe260과 CAPTUR TCe260 차량에 장착된 연료 펌프 내부 구성품인 임펠러의 마찰이나 손상으로 인해 엔진으로의 연료 공급량이 감소하거나 연료 공급이 불가한 경우가 발생할 가능성이 확인됨. * 임펠러 : 모터와 결합되어 회전하는 부분으로 날개의 형상과 원심력을 이용하여 액체 상태인 연료에 운동에너지를 전달하여 일정한 압력으로 연료 탱크에서 엔진으로 연료를 공급하는 역할을 하는 연료 펌프의 핵심 부품임,SUV
